STDR_YY_CD,STDR_QU_CD,TRDAR_SE_CD,TRDAR_SE_CD_NM,TRDAR_CD,TRDAR_CD_NM,TRDAR_CHNGE_IX_NM,OPR_SALE_MT_AVRG,CLS_SALE_MT_AVRG,SU_OPR_SALE_MT_AVRG,SU_CLS_SALE_MT_AVRG
2015,3,A,골목상권,1000106,성덕정17길,상권축소,101,46,95,47
2015,3,A,골목상권,1000382,상계로12길,다이나믹,86,40,95,47
2015,3,A,골목상권,1000897,논현로123길,다이나믹,79,36,95,47
2015,3,A,골목상권,1000281,삼양로8길,상권확장,77,50,95,47
2015,3,A,골목상권,1000271,동소문로2길,정체,112,58,95,47
2015,3,A,골목상권,1000934,일원로9길,다이나믹,86,45,95,47
2015,3,A,골목상권,1000539,오목로5길,다이나믹,87,47,95,47
2015,3,R,전통시장,1001397,신영시장,상권축소,100,45,95,47
2015,3,A,골목상권,1000417,응암로12길,다이나믹,91,45,95,47
2015,3,A,골목상권,1001003,천호대로162길,다이나믹,86,40,95,47
2015,3,A,골목상권,1000598,우장산로6길,상권확장,78,48,95,47
2015,3,A,골목상권,1000967,강동대로53길,다이나믹,92,41,95,47
2015,3,A,골목상권,1000535,신월로20길,정체,138,49,95,47
2015,3,D,발달상권,1001145,용산 전자상가_1,정체,109,53,95,47
2015,3,R,전통시장,1001359,창동신창시장,정체,112,49,95,47
2015,3,D,발달상권,1001118,문래동 주민센터,다이나믹,55,32,95,47
2015,3,R,전통시장,1001277,방산종합시장,정체,149,62,95,47
2015,3,A,골목상권,1000855,동광로39길,다이나믹,67,43,95,47
2015,3,A,골목상권,1000715,신길로39길,상권확장,84,55,95,47
2015,3,A,골목상권,1000497,월드컵로10길,다이나믹,65,40,95,47
2015,3,A,골목상권,1000095,마조로16길,정체,123,51,95,47
2015,3,R,전통시장,1001293,보광시장,정체,109,72,95,47
2015,3,A,골목상권,1000322,도봉로45길,다이나믹,82,47,95,47
2015,3,R,전통시장,1001265,광장시장,정체,185,76,95,47
2015,3,A,골목상권,1000486,숭문8길,정체,109,55,95,47
2015,3,A,골목상권,1000109,성수이로7길,상권확장,88,50,95,47
2015,3,A,골목상권,1000259,용마산로94길,다이나믹,86,40,95,47
2015,3,A,골목상권,1000037,동호로20길,상권확장,94,53,95,47
2015,3,A,골목상권,1000062,우사단로10길,정체,99,49,95,47
2015,3,A,골목상권,1000729,영등포로62길,상권확장,87,48,95,47
2015,3,D,발달상권,1001174,등촌역,다이나믹,91,46,95,47
2015,3,A,골목상권,1000778,흑석로13길,정체,114,55,95,47
2015,3,A,골목상권,1000010,성균관로5길,상권축소,99,40,95,47
2015,3,A,골목상권,1000605,화곡로31길,다이나믹,93,44,95,47
2015,3,A,골목상권,1000912,봉은사로109길,다이나믹,86,46,95,47
2015,3,A,골목상권,1000734,국사봉2길,다이나믹,74,43,95,47
2015,3,A,골목상권,1000458,광성로6길,상권확장,93,53,95,47
2015,3,A,골목상권,1000024,창신길,정체,132,66,95,47
2015,3,A,골목상권,1000354,덕릉로60길,다이나믹,87,40,95,47
2015,3,A,골목상권,1000657,금하로1길,정체,105,54,95,47
2015,3,A,골목상권,1000771,여의대방로22나길,다이나믹,74,45,95,47
2015,3,A,골목상권,1000848,남부순환로317길,상권축소,111,47,95,47
2015,3,A,골목상권,1000557,강서로29길,다이나믹,76,39,95,47
2015,3,A,골목상권,1000295,장월로1길,다이나믹,91,45,95,47
2015,3,A,골목상권,1000131,광나루로40길,정체,126,49,95,47
2015,3,A,골목상권,1000124,청계천로10나길,정체,105,48,95,47
2015,3,A,골목상권,1000748,사당로16길,상권축소,104,47,95,47
2015,3,A,골목상권,1000210,천호대로17길,상권축소,111,44,95,47
2015,3,A,골목상권,1000250,봉화산로30길,정체,102,55,95,47
2015,3,A,골목상권,1000059,서빙고로71길,정체,121,73,95,47
2015,3,A,골목상권,1000827,장군봉1길,다이나믹,94,44,95,47
2015,3,A,골목상권,1000635,구로중앙로34길,상권축소,122,46,95,47
2015,3,A,골목상권,1000450,증가로6길,상권축소,128,47,95,47
2015,3,A,골목상권,1000784,관천로15길,정체,95,53,95,47
2015,3,A,골목상권,1000701,도림로63길,상권축소,109,40,95,47
2015,3,A,골목상권,1000464,독막로32길,정체,109,62,95,47
2015,3,D,발달상권,1001072,신대방삼거리역,상권확장,87,50,95,47
2015,3,A,골목상권,1000644,디지털로32길,상권확장,86,50,95,47
2015,3,A,골목상권,1000470,동교로38길,상권확장,42,54,95,47
2015,3,D,발달상권,1001209,서울시청,정체,115,59,95,47
2015,3,A,골목상권,1000825,은천로25길,다이나믹,91,40,95,47
2015,3,R,전통시장,1001381,모래내시장,정체,184,72,95,47
2015,3,A,골목상권,1000404,연서로27길,다이나믹,83,47,95,47
2015,3,A,골목상권,1000410,연서로41길,상권확장,80,54,95,47
2015,3,A,골목상권,1000334,삼양로93길,상권확장,92,52,95,47
2015,3,A,골목상권,1000505,토정로37길,상권확장,70,54,95,47
2015,3,A,골목상권,1000859,마방로2길,상권확장,82,48,95,47
2015,3,R,전통시장,1001406,신정3동골목시장,다이나믹,94,46,95,47
2015,3,D,발달상권,1001234,서울 종로구 경복궁역_1,상권확장,94,56,95,47
2015,3,R,전통시장,1001456,봉천현대시장,정체,100,55,95,47
2015,3,A,골목상권,1000987,양재대로116길,다이나믹,68,41,95,47
2015,3,R,전통시장,1001443,강남시장_동작,상권확장,79,61,95,47
2015,3,D,발달상권,1001101,선정릉역_2,다이나믹,83,41,95,47
2015,3,A,골목상권,1000868,사평대로57길,다이나믹,84,36,95,47
2015,3,A,골목상권,1000857,동산로19길,다이나믹,88,44,95,47
2015,3,A,골목상권,1000323,도봉로67길,다이나믹,93,42,95,47
2015,3,A,골목상권,1000468,동교로25길,상권확장,55,51,95,47
2015,3,A,골목상권,1000739,동작대로17길,상권축소,97,42,95,47
2015,3,D,발달상권,1001033,서울 서초구 남부터미널역_1,정체,118,50,95,47
2015,3,A,골목상권,1000089,금호산2길,상권확장,89,61,95,47
2015,3,A,골목상권,1000318,덕릉로40길,정체,102,48,95,47
2015,3,R,전통시장,1001280,제일평화시장,정체,106,49,95,47
2015,3,A,골목상권,1000506,효창원로93길,정체,117,53,95,47
2015,3,A,골목상권,1000830,조원로18길,상권축소,103,45,95,47
2015,3,R,전통시장,1001400,신월3동골목시장,상권축소,124,45,95,47
2015,3,A,골목상권,1000612,개봉로1길,상권축소,109,47,95,47
2015,3,R,전통시장,1001288,만리시장,정체,116,50,95,47
2015,3,D,발달상권,1001167,서울 마포구 공덕역_1,다이나믹,73,45,95,47
2015,3,D,발달상권,1001014,양재동 꽃시장,정체,190,67,95,47
2015,3,D,발달상권,1001252,서울 성북구 미아삼거리역_2,정체,100,52,95,47
2015,3,D,발달상권,1001258,등나무근린공원 주변,상권확장,68,47,95,47
2015,3,R,전통시장,1001301,중곡제일시장,정체,104,48,95,47
2015,3,A,골목상권,1000009,삼청로5길,상권확장,77,53,95,47
2015,3,D,발달상권,1001070,은마아파트입구사거리_4,다이나믹,73,41,95,47
2015,3,A,골목상권,1000936,학동로38길,다이나믹,80,42,95,47
2015,3,D,발달상권,1001250,서울 은평구 불광역_3,다이나믹,89,46,95,47
2015,3,A,골목상권,1000192,왕산로33길,정체,109,58,95,47
2015,3,R,전통시장,1001468,남부종합시장,상권축소,100,44,95,47
2015,3,A,골목상권,1000197,장한로26가길,다이나믹,93,41,95,47
2015,3,D,발달상권,1001053,서울 강남구 대치역_1,다이나믹,75,43,95,47
2015,3,D,발달상권,1001130,청담역_1,다이나믹,77,44,95,47
2015,3,D,발달상권,1001054,서울 강남구 대치역_2,정체,105,52,95,47
2015,3,R,전통시장,1001425,푸른터시장,상권축소,238,0,95,47
2015,3,D,발달상권,1001247,미아사거리_2,상권확장,63,47,95,47
2015,3,D,발달상권,1001068,은마아파트입구사거리_2,다이나믹,88,44,95,47
2015,3,R,전통시장,1001278,남평화시장,정체,124,49,95,47
2015,3,R,전통시장,1001393,마포농수산물시장,정체,113,53,95,47
2015,3,R,전통시장,1001389,합정시장,상권축소,139,35,95,47
2015,3,D,발달상권,1001191,왕십리역_1,정체,118,51,95,47
2015,3,R,전통시장,1001312,용두시장,다이나믹,91,35,95,47
2015,3,D,발달상권,1001176,서울 중구 약수역_1,정체,116,61,95,47
2015,3,R,전통시장,1001473,청담삼익시장,정체,113,62,95,47
2015,3,A,골목상권,1000620,경인로47길,상권확장,92,49,95,47
2015,3,A,골목상권,1000673,시흥대로141길,상권축소,100,46,95,47
2015,3,D,발달상권,1001082,선릉역_2,다이나믹,75,42,95,47
2015,3,D,발달상권,1001098,포스코사거리_1,다이나믹,81,43,95,47
2015,3,A,골목상권,1000375,우이천로32길,상권축소,100,41,95,47
2015,3,A,골목상권,1000992,양재대로96길,다이나믹,94,46,95,47
2015,3,A,골목상권,1000940,거마로20길,정체,105,48,95,47
2015,3,R,전통시장,1001403,신월7동골목시장,상권확장,88,51,95,47
2015,3,A,골목상권,1000698,대림로8길,상권축소,125,47,95,47
2015,3,D,발달상권,1001073,서울 강남구 역삼역_1,다이나믹,78,40,95,47
2015,3,D,발달상권,1001040,서울 관악구 신림역_3,정체,105,55,95,47
2015,3,U,관광특구,1001491,이태원 관광특구,정체,106,55,95,47
2015,3,A,골목상권,1000589,방화대로21길,정체,98,48,95,47
2015,3,D,발달상권,1001206,서대문구 서대문역_2,정체,111,55,95,47
2015,3,D,발달상권,1001011,서울 금천구 시흥1동_4,정체,99,51,95,47
2015,3,A,골목상권,1000315,노해로17길,상권축소,100,39,95,47
2015,3,D,발달상권,1001046,서울 관악구 신림역_4,다이나믹,94,40,95,47
2015,3,A,골목상권,1000546,중앙로47길,상권축소,96,42,95,47
2015,3,D,발달상권,1001163,서울 강동구 천호역_2,다이나믹,85,46,95,47
2015,3,A,골목상권,1000091,둘레9길,정체,121,51,95,47
2015,3,A,골목상권,1000216,한천로40길,상권축소,106,47,95,47
2015,3,A,골목상권,1000384,상계로9가길,상권축소,98,40,95,47
2015,3,D,발달상권,1001213,종각역 젊음의 거리,정체,101,52,95,47
2015,3,A,골목상권,1000806,대학길,다이나믹,73,44,95,47
2015,3,D,발달상권,1001198,서울 강서구 송정역,정체,107,49,95,47
2015,3,D,발달상권,1001218,동대문시장_2,정체,136,64,95,47
2015,3,A,골목상권,1000892,개포로82길,정체,96,47,95,47
2015,3,A,골목상권,1000396,서오릉로8길,다이나믹,86,46,95,47
2015,3,D,발달상권,1001025,서울 관악구 서울대입구역_1,다이나믹,83,45,95,47
2015,3,A,골목상권,1000179,망우로18가길,상권확장,71,52,95,47
2015,3,D,발달상권,1001175,서울 강동구 고덕역,다이나믹,94,47,95,47
2015,3,A,골목상권,1000744,등용로14길,상권축소,114,42,95,47
2015,3,R,전통시장,1001399,경창시장,상권축소,103,45,95,47
2015,3,A,골목상권,1001008,천호옛14길,상권확장,89,51,95,47
2015,3,R,전통시장,1001283,백학시장,정체,102,51,95,47
2015,3,A,골목상권,1000007,북촌로5길,상권확장,76,53,95,47
2015,3,R,전통시장,1001398,월정로시장,상권축소,108,44,95,47
2015,3,D,발달상권,1001212,서대문구 서대문역_1,정체,152,54,95,47
2015,3,D,발달상권,1001123,학동사거리_1,상권축소,99,44,95,47
2015,3,A,골목상권,1000466,동교로17길,다이나믹,76,42,95,47
2015,3,A,골목상권,1000955,송이로23길,다이나믹,92,40,95,47
2015,3,A,골목상권,1000788,낙성대역길,다이나믹,79,45,95,47
2015,3,A,골목상권,1000908,도산대로38길,다이나믹,72,40,95,47
2015,3,A,골목상권,1000775,장승배기로10길,정체,131,62,95,47
2015,3,D,발달상권,1001233,서울 종로구 종로3가역_3,정체,117,50,95,47
2015,3,A,골목상권,1000369,방학로10길,다이나믹,92,44,95,47
2015,3,A,골목상권,1000434,통일로92길,정체,99,59,95,47
2015,3,A,골목상권,1000829,조원로10길,상권축소,102,47,95,47
2015,3,A,골목상권,1000758,상도로37길,정체,111,49,95,47
2015,3,A,골목상권,1000159,자양로15길,상권축소,105,46,95,47
2015,3,A,골목상권,1000307,한천로101가길,정체,126,50,95,47
2015,3,A,골목상권,1000961,양재대로71길,다이나믹,85,45,95,47
2015,3,A,골목상권,1000198,장한로26길,다이나믹,79,46,95,47
2015,3,A,골목상권,1000818,신림로38길,상권확장,92,51,95,47
2015,3,A,골목상권,1000246,면목로55길,다이나믹,91,47,95,47
2015,3,A,골목상권,1000257,용마산로112길,상권축소,98,42,95,47
2015,3,A,골목상권,1000129,광나루로36길,정체,105,48,95,47
2015,3,A,골목상권,1000425,증산로21길,다이나믹,92,47,95,47
2015,3,R,전통시장,1001327,이경시장,상권축소,106,42,95,47
2015,3,R,전통시장,1001316,서울약령시장,정체,123,57,95,47
2015,3,A,골목상권,1000845,강남대로34길,상권축소,97,44,95,47
2015,3,A,골목상권,1000817,신림로28길,정체,102,49,95,47
2015,3,A,골목상권,1000877,주흥15길,다이나믹,84,42,95,47
2015,3,A,골목상권,1000251,봉화산로4길,다이나믹,85,45,95,47
2015,3,A,골목상권,1000224,겸재로54길,상권확장,81,48,95,47
2015,3,A,골목상권,1000185,사가정로23가길,상권확장,92,50,95,47
2015,3,A,골목상권,1000823,신원로3길,다이나믹,90,47,95,47
2015,3,A,골목상권,1000249,봉우재로33길,상권축소,101,45,95,47
2015,3,A,골목상권,1000226,공릉로2길,상권확장,81,53,95,47
2015,3,A,골목상권,1000175,답십리로64길,상권축소,109,44,95,47
2015,3,A,골목상권,1000112,송정4가길,정체,111,49,95,47
2015,3,A,골목상권,1000266,돌곶이로41길,정체,114,54,95,47
2015,3,A,골목상권,1000214,한천로14길,다이나믹,91,41,95,47
2015,3,A,골목상권,1000618,경인로31길,상권축소,98,41,95,47
2015,3,D,발달상권,1001106,서울 강남구 학동역_2,다이나믹,79,42,95,47
2015,3,A,골목상권,1000534,신월로15길,다이나믹,94,47,95,47
2015,3,A,골목상권,1000229,동일로101길,상권축소,98,41,95,47
2015,3,A,골목상권,1000409,연서로3길,상권확장,82,47,95,47
2015,3,A,골목상권,1000135,긴고랑로8길,상권축소,103,39,95,47
2015,3,A,골목상권,1000801,남현2길,정체,99,50,95,47
2015,3,A,골목상권,1000949,백제고분로39길,상권확장,85,47,95,47
2015,3,A,골목상권,1000797,남부순환로161길,다이나믹,90,44,95,47
2015,3,D,발달상권,1001195,왕십리역_2,정체,98,48,95,47
2015,3,A,골목상권,1000151,아차산로40길,정체,101,54,95,47
2015,3,A,골목상권,1000448,증가로20가길,정체,109,54,95,47
2015,3,A,골목상권,1000808,법원단지9길,상권확장,94,47,95,47
2015,3,A,골목상권,1000305,지봉로20길,상권축소,110,47,95,47
2015,3,R,전통시장,1001405,신정2동골목시장,정체,109,56,95,47
2015,3,A,골목상권,1000578,공항대로59다길,상권축소,102,46,95,47
2015,3,A,골목상권,1000387,한글비석로24길,다이나믹,83,45,95,47
2015,3,A,골목상권,1000324,도봉로76길,다이나믹,94,42,95,47
2015,3,A,골목상권,1000227,답십리로75길,상권확장,89,55,95,47
2015,3,A,골목상권,1000950,백제고분로42길,다이나믹,87,41,95,47
2015,3,A,골목상권,1000963,오금로11길,다이나믹,88,47,95,47
2015,3,A,골목상권,1000146,뚝섬로48길,상권확장,93,50,95,47
2015,3,A,골목상권,1000874,서초대로8길,정체,122,58,95,47
2015,3,A,골목상권,1000861,반포대로9길,상권축소,99,41,95,47
2015,3,A,골목상권,1000347,한천로124나길,다이나믹,86,45,95,47
2015,3,A,골목상권,1000331,삼양로41길,정체,126,48,95,47
2015,3,R,전통시장,1001357,장미원골목시장,정체,106,51,95,47
2015,3,A,골목상권,1000306,창경궁로43길,다이나믹,59,39,95,47
2015,3,A,골목상권,1000278,삼선교로10길,상권확장,91,51,95,47
2015,3,A,골목상권,1000302,종암로21길,상권확장,93,51,95,47
2015,3,A,골목상권,1000274,보문로13길,상권축소,111,45,95,47
2015,3,A,골목상권,1000277,보문로32길,다이나믹,72,42,95,47
2015,3,A,골목상권,1000294,인촌로6길,다이나믹,86,44,95,47
2015,3,A,골목상권,1000143,동일로24길,다이나믹,80,39,95,47
2015,3,R,전통시장,1001308,영동교골목시장,상권확장,87,48,95,47
2015,3,A,골목상권,1000392,갈현로41길,정체,105,54,95,47
2015,3,A,골목상권,1000442,세무서길,상권확장,95,53,95,47
2015,3,D,발달상권,1001177,서울 중구 약수역_2,정체,96,52,95,47
2015,3,A,골목상권,1000203,전농로29길,정체,109,49,95,47
2015,3,A,골목상권,1000219,휘경로23길,정체,131,62,95,47
2015,3,A,골목상권,1000741,동작대로33길,상권축소,98,46,95,47
2015,3,A,골목상권,1000206,제기로21길,정체,116,60,95,47
2015,3,A,골목상권,1000637,구로중앙로7길,정체,97,50,95,47
2015,3,A,골목상권,1000613,개봉로20길,상권축소,103,46,95,47
2015,3,A,골목상권,1000668,범안로11길,상권확장,90,57,95,47
2015,3,A,골목상권,1000585,등촌로39길,다이나믹,86,40,95,47
2015,3,A,골목상권,1000476,망원로2길,다이나믹,80,41,95,47
2015,3,A,골목상권,1000061,신흥로20길,정체,102,52,95,47
2015,3,A,골목상권,1000627,구로동로28길,다이나믹,87,41,95,47
2015,3,A,골목상권,1000512,남부순환로33길,상권확장,89,49,95,47
2015,3,A,골목상권,1000398,역말로9길,상권확장,89,51,95,47
2015,3,A,골목상권,1000679,시흥대로63길,상권축소,98,44,95,47
2015,3,A,골목상권,1000629,구로동로41길,정체,108,48,95,47
2015,3,A,골목상권,1000720,양평로22라길,상권확장,69,53,95,47
2015,3,A,골목상권,1000777,장승배기로27길,상권확장,92,54,95,47
2015,3,A,골목상권,1000067,원효로53길,정체,110,50,95,47
2015,3,D,발달상권,1001129,청담사거리_2,상권확장,87,52,95,47
2015,3,D,발달상권,1001205,동대문역사문화공원역,정체,124,56,95,47
2015,3,A,골목상권,1000653,중앙로1길,다이나믹,79,46,95,47
2015,3,A,골목상권,1000575,공항대로42길,다이나믹,80,43,95,47
2015,3,D,발달상권,1001111,서울 강남구 강남구청역_1,다이나믹,87,44,95,47
2015,3,D,발달상권,1001211,동대문시장_1,상권축소,104,43,95,47
2015,3,A,골목상권,1000990,양재대로91길,다이나믹,93,39,95,47
2015,3,A,골목상권,1000852,논현로27길,다이나믹,85,45,95,47
